date,open,high,low,close,volume
2014-05-01,21.6192,21.6192,21.4638,21.6121,18802202
2014-05-02,21.5831,21.6273,21.4238,21.4544,20726396
2014-05-05,21.3834,21.4069,21.288,21.3177,16931220
2014-05-06,21.2391,21.2558,21.1421,21.1535,20796021
2014-05-07,21.2398,21.3079,21.1535,21.2701,22307554
2014-05-08,21.2812,21.5069,21.2812,21.4681,17668881
2014-05-09,21.4225,21.6303,21.4225,21.6094,17946460
2014-05-12,21.5401,21.6169,21.458,21.5948,21990900
2014-05-13,21.6006,21.6547,21.5512,21.5919,15994075
2014-05-14,21.5674,21.5674,21.3001,21.4831,20549511
2014-05-15,20.8307,21.1278,20.8027,20.961,47778075
2014-05-16,21.0076,21.1112,20.9138,21.0105,26550509
2014-05-19,21.0376,21.0431,20.8708,20.9024,22471967
2014-05-20,20.8334,20.836,20.6041,20.6513,27274493
2014-05-21,20.7237,20.7237,20.5367,20.6422,20906966
2014-05-22,20.678,20.7129,20.5283,20.5679,19219386
2014-05-23,20.6152,20.6673,20.58,20.6288,13574124
2014-05-27,20.6559,20.6839,20.5422,20.6236,19713782
2014-05-28,20.5657,20.7187,20.5546,20.6064,18461468
2014-05-29,20.6451,20.7865,20.6181,20.7295,14673739
2014-05-30,20.7526,20.9555,20.7379,20.9457,21898409
2014-06-02,20.8933,21.0376,20.864,20.9424,16110056
2014-06-03,20.9363,20.9998,20.8334,20.9291,26440021
2014-06-04,20.8991,21.0903,20.8793,21.0431,22724213
2014-06-05,21.0216,21.1278,20.9727,21.0958,17211399
2014-06-06,21.1333,21.1684,21.0275,21.0652,15376030
2014-06-09,21.0275,21.215,20.9258,21.0105,20333537
2014-06-10,20.9555,20.9926,20.8734,20.9057,12336039
2014-06-11,20.8848,20.9363,20.7493,20.779,16358976
2014-06-12,20.7493,20.7865,20.6207,20.6621,19559929
2014-06-13,20.6451,20.6699,20.4946,20.5396,18258231
2014-06-16,20.492,20.5934,20.4683,20.5546,14099800
2014-06-17,20.5422,20.5767,20.44,20.4598,23985735
2014-06-18,20.4732,20.7237,20.44,20.6533,24706395
2014-06-19,20.7027,20.8119,20.6809,20.6998,19261354
2014-06-20,20.779,20.7806,20.4946,20.6484,41548649
2014-06-23,20.6152,20.7187,20.5452,20.678,15672762
2014-06-24,20.7438,20.7913,20.6484,20.7269,20742415
2014-06-25,20.6699,20.6914,20.5396,20.6311,15827156
2014-06-26,20.6097,20.6288,20.3813,20.4373,25371363
2014-06-27,20.4077,20.5657,20.3732,20.5546,51170114
2014-06-30,20.5679,20.6513,20.4458,20.482,24434991
2014-07-01,20.5367,20.5767,20.3943,20.5396,24207082
2014-07-02,20.5337,20.7077,20.5308,20.6311,16005089
2014-07-03,20.6288,20.7493,20.6041,20.6673,10533804
2014-07-07,20.6513,20.7913,20.6122,20.7543,18428162
2014-07-08,20.7598,21.0027,20.7438,20.9138,29177194
2014-07-09,20.9457,21.0988,20.9057,21.0652,22871679
2014-07-10,20.9845,21.163,20.9845,21.0245,19691524
2014-07-11,20.9727,20.9998,20.8874,20.9581,16667923
2014-07-14,21.0431,21.076,20.8659,20.8848,17677067
2014-07-15,20.8874,20.9897,20.8874,20.964,17178207
2014-07-16,20.9818,21.0216,20.9258,20.9695,13720902
2014-07-17,20.8933,21.0216,20.8548,20.9024,16971067
2014-07-18,20.9057,21.0349,20.8734,21.0324,18008684
2014-07-21,20.934,20.9845,20.8659,20.9457,12672943
2014-07-22,20.964,20.9786,20.8441,20.9106,16065431
2014-07-23,20.9079,21.0245,20.8962,21.0056,14640325
2014-07-24,20.921,20.9506,20.7865,20.8307,26493605
2014-07-25,20.7865,20.8334,20.6809,20.7269,14472065
2014-07-28,20.5829,20.7155,20.5601,20.6559,20195242
2014-07-29,20.5188,20.7379,20.5031,20.5829,23066528
2014-07-30,20.7027,20.7129,20.3732,20.4018,36600099
2014-07-31,20.1872,20.2582,20.0641,20.0749,35303102
2014-08-01,20.0042,20.1563,19.9772,20.0641,30143264
2014-08-04,20.0205,20.0892,19.9329,20.0641,19800399
2014-08-05,20.0009,20.0586,19.8541,20.0097,38779576
2014-08-06,20.0993,20.4016,20.097,20.3781,28830129
2014-08-07,20.4162,20.5458,20.2573,20.3087,25682420
2014-08-08,20.3397,20.5227,20.2814,20.507,18193047
2014-08-11,20.4016,20.4878,20.3282,20.4217,17071535
2014-08-12,20.4077,20.4429,20.3256,20.3833,14303958
2014-08-13,20.397,20.4347,20.1886,20.3312,24099416
2014-08-14,20.2928,20.44,20.2152,20.4295,22344087
2014-08-15,20.5008,20.5008,20.1824,20.2951,25279968
2014-08-18,20.3631,20.5093,20.3374,20.4572,14620480
2014-08-19,20.5347,20.5813,20.3598,20.5637,18380971
2014-08-20,20.5503,20.6103,20.4631,20.5871,17835907
2014-08-21,20.6135,20.8473,20.5972,20.7487,19155368
2014-08-22,20.8243,20.9265,20.7741,20.7966,15066334
2014-08-25,20.8526,20.8767,20.7373,20.7861,12357125
2014-08-26,20.8265,20.9141,20.7177,20.7402,15376650
2014-08-27,20.7373,20.8334,20.7177,20.8307,11653611
2014-08-28,20.7259,20.8548,20.7259,20.8441,10646033
2014-08-29,20.8024,20.8379,20.6767,20.7347,18499522
2014-09-02,20.7119,20.8548,20.7093,20.8024,16503778
2014-09-03,20.8578,20.9617,20.8379,20.8738,17148087
2014-09-04,20.9164,21.0363,20.9027,21.0258,19234112
2014-09-05,21.0147,21.3479,21.0037,21.2864,28554175
2014-09-08,21.1822,21.2346,20.9906,21.017,21654158
2014-09-09,21.0258,21.147,20.9194,21.0747,20507558
2014-09-10,21.0894,21.1678,20.9737,21.0118,24385795
2014-09-11,20.9676,20.9936,20.8966,20.8995,18151794
2014-09-12,20.864,20.8848,20.7787,20.8083,20732583
2014-09-15,20.8115,20.8412,20.7649,20.8213,13648490
2014-09-16,20.7741,21.0281,20.7618,20.9587,14963931
2014-09-17,20.9705,21.0011,20.8738,20.9369,15436305
2014-09-18,20.9562,21.0314,20.8473,20.9321,17302269
2014-09-19,20.9949,21.1652,20.9767,21.1034,48513454
2014-09-22,21.0894,21.1082,20.9399,20.9562,16206216
2014-09-23,20.8711,20.9343,20.7543,20.7618,24458831
2014-09-24,20.7966,21.2316,20.7888,21.1678,30696133
2014-09-25,21.1268,21.1603,20.906,20.906,18073378
2014-09-26,20.9399,21.0281,20.8334,21.0066,13664920
2014-09-29,20.8878,20.9399,20.7767,20.8936,18058090
2014-09-30,20.8822,21.0688,20.8083,21.0011,20539482
2014-10-01,21.0118,21.1082,20.8473,20.906,23758416
2014-10-02,20.9298,21.1206,20.8607,20.9343,17948302
2014-10-03,21.0281,21.2786,21.017,21.2346,21186175
2014-10-06,21.1603,21.3991,21.1441,21.2424,19732681
2014-10-07,21.1528,21.3391,21.0688,21.2291,25706843
2014-10-08,21.2476,21.5557,21.0949,21.4873,29519401
2014-10-09,21.4519,21.6488,21.3284,21.3828,25753779
2014-10-10,21.4013,21.7977,21.4013,21.5003,36695022
2014-10-13,21.429,21.5795,21.2701,21.3001,29863150
2014-10-14,21.3828,21.5941,21.3307,21.4154,28769866
2014-10-15,21.3193,21.3359,20.4217,20.6526,76673520
2014-10-16,20.1107,20.3419,19.9401,20.2726,52240009
2014-10-17,20.3728,20.4601,20.056,20.3491,41771657
2014-10-20,20.3598,20.6578,20.3006,20.635,25637034
2014-10-21,20.6497,20.9265,20.6005,20.8767,30221597
2014-10-22,21.0011,21.0532,20.8738,20.8793,21583855
2014-10-23,20.9737,21.0503,20.8115,20.9399,23184296
2014-10-24,20.9086,21.0089,20.7347,20.9767,16326192
2014-10-27,20.9617,21.1411,20.9562,21.0336,14956122
2014-10-28,21.0894,21.0916,20.8711,20.9676,18133472
2014-10-29,21.0226,21.047,20.864,20.9796,20985597
2014-10-30,20.9194,21.0363,20.8663,20.9949,17741773
2014-10-31,21.1154,21.2564,20.8738,20.9464,27567090
2014-11-03,20.9676,20.9767,20.7591,20.9487,25104289
2014-11-04,20.9535,21.2476,20.9487,21.2177,25142435
2014-11-05,21.3857,21.4847,21.2291,21.3391,20656086
2014-11-06,21.4619,21.4697,21.1936,21.3688,16827746
2014-11-07,21.3773,21.7175,21.3134,21.6323,34587617
2014-11-10,21.585,22.0064,21.5368,21.8163,46027035
2014-11-11,21.8052,21.8107,21.6544,21.6983,20399876
2014-11-12,21.6488,21.8163,21.6,21.7505,24726080
2014-11-13,22.2338,22.8112,22.2067,22.7776,83044346
2014-11-14,22.6793,22.836,22.5481,22.7828,38723425
2014-11-17,22.6793,22.9926,22.666,22.9506,29105856
2014-11-18,22.9405,23.0473,22.8874,23.0112,22198386
2014-11-19,23.0584,23.5195,23.0473,23.3401,44386005
2014-11-20,23.2912,23.4235,23.0792,23.2293,28446819
2014-11-21,23.4361,23.4651,23.2293,23.2466,24213110
2014-11-24,23.2824,23.5107,23.2805,23.4534,29113495
2014-11-25,23.4808,23.4827,23.1763,23.3297,24307118
2014-11-26,23.3163,23.374,23.1991,23.3378,14357825
2014-11-28,23.6671,24.1917,23.5899,24.0416,28477015
2014-12-01,23.8149,23.9113,23.5495,23.6788,33283890
2014-12-02,23.6928,23.81,23.5996,23.7276,24637774
2014-12-03,23.7364,23.7501,23.386,23.4573,23081604
2014-12-04,23.2264,23.4248,23.1014,23.4071,25066119
2014-12-05,23.4218,23.4248,23.0629,23.231,23790675
2014-12-08,23.2391,23.3831,23.1557,23.2613,22689408
2014-12-09,23.1014,23.2557,22.8255,23.0756,24020577
2014-12-10,23.1792,23.2828,22.8939,22.9161,25251691
2014-12-11,22.9776,23.3359,22.9656,23.1503,29087236
2014-12-12,23.1587,23.4742,23.0659,23.1459,26375395
2014-12-15,23.2694,23.3912,22.9356,23.1821,22875696
2014-12-16,23.0926,23.4071,22.906,22.9108,26647689
2014-12-17,23.004,23.2694,22.9083,23.2613,24047417
2014-12-18,23.4186,23.7364,23.2753,23.7335,31307008
2014-12-19,23.8214,23.8439,23.5185,23.5185,43701608
2014-12-22,23.5629,23.8605,23.5541,23.855,16568987
2014-12-23,23.9406,24.0481,23.8498,23.9325,20099318
2014-12-24,24.0178,24.0452,23.8579,23.8693,9022876
2014-12-26,23.7999,24.0651,23.753,24.0012,11765723
2014-12-29,23.8771,24.0452,23.8605,23.9273,13056081
2014-12-30,23.8937,24.0618,23.883,23.968,11824067
2014-12-31,24.0481,24.1465,23.7114,23.7168,15032257
2015-01-02,23.8126,23.9494,23.6254,23.7221,16301213
2015-01-05,23.6723,23.8384,23.6153,23.6534,25271070
2015-01-06,23.7449,23.9573,23.6928,23.8358,29710813
2015-01-07,23.966,24.49,23.9354,24.4679,30771638
2015-01-08,24.6359,25.0401,24.5972,24.985,46035531
2015-01-09,24.9437,24.9613,24.6477,24.6753,30860260
2015-01-12,24.6776,24.9411,24.6389,24.8607,26694978
2015-01-13,25.0759,25.1228,24.5588,24.6646,29748308
2015-01-14,24.2057,24.4461,23.8888,23.9181,43287050
2015-01-15,24.0266,24.2419,23.9435,24.1321,34083889
2015-01-16,24.0817,24.1523,23.8126,23.9634,30447909
2015-01-20,24.0585,24.219,23.6254,23.9406,28404544
2015-01-21,23.7778,24.0012,23.6693,23.9273,29599119
2015-01-22,24.0898,24.4132,23.9872,24.3852,25795696
2015-01-23,24.3715,24.6506,24.2725,24.4441,27396017
2015-01-26,24.3875,24.6232,24.3356,24.4757,16898172
2015-01-27,24.3803,24.4295,24.0979,24.1731,21800292
2015-01-28,24.3077,24.3666,23.9634,23.9761,20787015
2015-01-29,23.9325,24.2246,23.8247,24.2246,23619062
2015-01-30,23.966,24.126,23.4466,23.4687,37225061
2015-02-02,23.4153,23.714,23.1792,23.6693,25083459
2015-02-03,23.7029,23.8963,23.6566,23.8032,29994812
2015-02-04,23.8032,24.0374,23.7501,23.9295,32344085
2015-02-05,24.0563,24.126,23.9045,24.1031,18433907
2015-02-06,24.0979,24.3021,23.966,24.1181,20341698
2015-02-09,24.0178,24.0787,23.6501,23.7244,19757283
2015-02-10,23.9214,24.1396,23.8664,24.1061,20756018
2015-02-11,23.9243,24.0585,23.7276,23.8439,21190289
2015-02-12,23.9045,23.938,23.5371,23.7198,25134974
2015-02-13,23.7084,23.7938,23.5629,23.698,20266983
2015-02-17,23.5922,23.742,23.4664,23.7387,18419178
2015-02-18,23.7449,23.8332,23.6179,23.8302,21842036
2015-02-19,23.3359,23.4186,23.0287,23.0659,67511045
2015-02-20,22.847,23.3026,22.7966,23.2808,50116250
2015-02-23,23.3271,23.4345,23.2613,23.3638,24371188
2015-02-24,23.3384,23.4248,23.176,23.355,18821236
2015-02-25,23.372,23.3968,23.0659,23.0783,24653455
2015-02-26,23.1557,23.1587,22.9958,23.1427,21321187
2015-02-27,23.1238,23.2417,23.0317,23.1792,21282388
2015-03-02,23.1672,23.1971,22.9776,23.1877,21948575
2015-03-03,23.1043,23.1479,22.9681,23.0238,23394469
2015-03-04,22.9805,22.9805,22.7008,22.8053,22502586
2015-03-05,22.9805,23.1613,22.9108,23.0783,21717197
2015-03-06,22.8688,22.9489,22.7506,22.8083,20752186
2015-03-09,22.8083,23.0154,22.7933,22.8884,16915696
2015-03-10,22.7197,22.7831,22.6656,22.6656,22852399
2015-03-11,22.7278,22.7728,22.3754,22.4181,22175324
2015-03-12,22.45,22.8154,22.4419,22.7542,18809857
2015-03-13,22.7685,23.101,22.5845,22.962,17154480
2015-03-16,22.9069,23.1613,22.9043,23.1401,23464631
2015-03-17,23.0287,23.0626,22.8483,22.9538,17284073
2015-03-18,22.7757,23.0486,22.5487,22.9281,36902352
2015-03-19,22.8734,22.9043,22.607,22.648,25962258
2015-03-20,22.7337,23.1955,22.7011,23.1268,44507927
2015-03-23,23.1098,23.3095,23.0922,23.1459,23416761
2015-03-24,23.1121,23.2567,23.0486,23.073,19289662
2015-03-25,23.0831,23.129,22.5894,22.5927,23921036
2015-03-26,22.4849,22.8672,22.4064,22.7513,29756783
2015-03-27,22.7395,22.8317,22.5699,22.6012,20578963
2015-03-30,22.7278,23.0033,22.6229,22.9281,20522462
2015-03-31,22.89,23.0707,22.8502,22.8502,20112488
2015-04-01,22.8402,22.859,22.3455,22.4233,29898952
2015-04-02,22.4559,22.5927,22.3787,22.4295,20861169
2015-04-06,22.3536,22.5959,22.2673,22.5018,22966824
2015-04-07,22.5278,22.5845,22.3536,22.364,23776772
2015-04-08,22.3344,22.5675,22.3252,22.5116,24097043
2015-04-09,22.4592,22.6125,22.3865,22.4592,14122556
2015-04-10,22.5034,22.5034,22.3787,22.4064,19726982
2015-04-13,22.3252,22.4822,22.3012,22.3064,16910439
2015-04-14,22.2979,22.3432,22.1373,22.2673,19910921
2015-04-15,22.4012,22.4992,22.1286,22.1533,22238893
2015-04-16,22.0872,22.1954,21.984,22.0142,28849679
2015-04-17,21.9309,21.9898,21.5453,21.6361,42554879
2015-04-20,21.8009,21.9013,21.6759,21.7091,31846292
2015-04-21,21.84,21.9045,21.641,21.6788,22317254
2015-04-22,21.5951,21.8485,21.5453,21.7892,27336460
2015-04-23,21.7505,22.0973,21.726,21.998,26883360
2015-04-24,22.054,22.4849,22.0142,22.1807,24720270
2015-04-27,22.1618,22.1869,22.0283,22.0511,23215551
2015-04-28,22.0817,22.0817,21.8833,21.9765,17622319
2015-04-29,21.8648,21.8866,21.6127,21.6361,25586121
2015-04-30,21.6231,21.8039,21.5561,21.6847,31660152
2015-05-01,21.726,21.8808,21.7172,21.8374,17997105
2015-05-04,21.9332,22.1002,21.7984,21.998,24005258
2015-05-05,21.9501,21.9501,21.6873,21.7065,21076046
2015-05-06,21.7847,21.8407,21.5746,21.7091,19601314
2015-05-07,21.7312,21.9026,21.6121,21.8149,19809614
2015-05-08,21.9752,22.1556,21.9188,21.955,19126474
2015-05-11,21.8961,21.9775,21.8149,21.8352,13394579
2015-05-12,21.8124,22.2204,21.7716,22.0755,30220575
2015-05-13,22.1373,22.2067,21.8016,21.8521,30121230
2015-05-14,21.9111,22.0218,21.8124,22.0088,22069868
2015-05-15,22.0058,22.1556,21.9667,22.1533,23668630
2015-05-18,22.1901,22.3491,22.1312,22.3441,29681348
2015-05-19,21.8352,21.9087,21.3118,21.3678,80330908
2015-05-20,21.3822,21.3883,21.2004,21.2197,37706690
2015-05-21,21.1779,21.3648,21.1242,21.2786,24165544
2015-05-22,21.3033,21.3535,21.2085,21.2085,24376212
2015-05-26,21.1665,21.2004,20.9187,20.9399,37812821
2015-05-27,20.9916,21.1102,20.9676,21.0213,24991431
2015-05-28,20.9959,21.0128,20.8695,20.9229,17972802
2015-05-29,20.9187,20.9343,20.7301,20.7643,22802405
2015-06-01,20.8806,20.9916,20.8027,20.8927,20195012
2015-06-02,20.9102,20.9676,20.8057,20.8366,20736363
2015-06-03,20.9135,21.0242,20.8243,20.9369,21796598
2015-06-04,20.8184,20.9617,20.6741,20.7301,32129754
2015-06-05,20.7363,20.7643,20.4031,20.4262,38039772
2015-06-08,20.5295,20.5471,20.2973,20.2999,34312320
2015-06-09,20.3051,20.367,20.2296,20.2615,29803535
2015-06-10,20.3279,20.5008,20.2237,20.3894,40117018
2015-06-11,20.482,20.5966,20.3637,20.3924,26540057
2015-06-12,20.3374,20.382,20.2416,20.2497,25907826
2015-06-15,20.1856,20.2416,20.0455,20.1094,27064931
2015-06-16,20.1912,20.2921,20.0514,20.227,22232252
2015-06-17,20.3051,20.382,20.2237,20.3344,20401623
2015-06-18,20.3374,20.5442,20.3374,20.4031,29961825
2015-06-19,20.352,20.4709,20.3253,20.3374,52045268
2015-06-22,20.4031,20.4624,20.3253,20.3494,23211590
2015-06-23,20.3791,20.3924,20.2237,20.2888,28172266
2015-06-24,20.2856,20.3113,20.1677,20.2361,26247979
2015-06-25,20.2556,20.3051,20.0823,20.0908,18932611
2015-06-26,20.1175,20.2585,20.0937,20.1628,24672373
2015-06-29,20.0732,20.1299,19.9655,19.9683,29286512
2015-06-30,20.0732,20.0765,19.788,19.8306,39712165
2015-07-01,20.0176,20.1149,19.6713,20.0961,38536594
2015-07-02,20.1358,20.2856,20.0341,20.0908,23557107
2015-07-06,19.956,20.3221,19.956,20.2774,37687097
2015-07-07,20.3142,20.6497,20.1299,20.6298,44428744
2015-07-08,20.4927,20.5735,20.382,20.4262,27866865
2015-07-09,20.5966,20.6129,20.3279,20.3478,31103556
2015-07-10,20.4312,20.5624,20.4312,20.4419,19956301
2015-07-13,20.5566,20.719,20.5513,20.6549,21762973
2015-07-14,20.6832,20.7135,20.5442,20.6298,19737582
2015-07-15,20.5735,20.6611,20.4624,20.5911,16331028
2015-07-16,20.6803,20.7272,20.6217,20.6406,18712993
2015-07-17,20.6161,20.708,20.4956,20.5171,20318279
2015-07-20,20.507,20.5324,20.4262,20.4367,18190412
2015-07-21,20.4367,20.4905,20.2774,20.3374,23038466
2015-07-22,20.4175,20.6373,20.3478,20.4537,24900217
2015-07-23,20.4657,20.4709,20.2475,20.2712,15211983
2015-07-24,20.2774,20.2856,19.9895,20.0117,21286174
2015-07-27,19.956,20.0316,19.8525,19.956,22167503
2015-07-28,19.9977,20.239,19.9146,20.1573,30732986
2015-07-29,20.1996,20.3051,20.1543,20.1944,17668448
2015-07-30,20.1387,20.2774,20.068,20.1742,16469590
2015-07-31,20.2527,20.2664,20.0341,20.1237,28358314
2015-08-03,20.0853,20.2361,20.0853,20.18,18355654
2015-08-04,20.2475,20.352,20.1094,20.1996,21007901
2015-08-05,20.3771,20.7461,20.3383,20.6917,30963658
2015-08-06,20.6471,20.6552,20.4523,20.4895,22621592
2015-08-07,20.4673,20.5002,20.0329,20.056,27700963
2015-08-10,20.1263,20.1974,20.0813,20.1201,21386590
2015-08-11,20.056,20.3716,20.0279,20.2478,24260593
2015-08-12,20.1351,20.4523,20.0616,20.4299,31628701
2015-08-13,20.38,20.4839,20.2589,20.2976,27185484
2015-08-14,20.3507,20.4354,20.2781,20.3748,21004687
2015-08-17,20.2188,20.3322,20.1996,20.2419,27015302
2015-08-18,19.7043,19.8453,19.4893,19.5577,75723073
2015-08-19,19.3864,19.5326,19.0763,19.3014,58025494
2015-08-20,19.1633,19.5066,19.1246,19.262,35028880
2015-08-21,19.1213,19.2285,18.7305,18.7305,55940489
2015-08-24,17.888,18.623,17.3112,18.001,79007870
2015-08-25,18.4227,18.4973,17.7333,17.7626,52581860
2015-08-26,18.0795,18.254,17.7391,18.2485,49481524
2015-08-27,18.3872,18.6286,18.2817,18.5992,49426456
2015-08-28,18.6025,18.6119,18.142,18.2791,50812677
2015-08-31,18.2459,18.297,18.0964,18.2215,29043121
2015-09-01,17.9616,18.1052,17.8095,17.9645,47583021
2015-09-02,18.1801,18.2791,18.0313,18.1394,33801109
2015-09-03,18.2185,18.2999,18.1251,18.2566,30281559
2015-09-04,18.0346,18.099,17.8772,17.9834,32798923
2015-09-08,18.3612,18.7184,18.3465,18.6846,62904625
2015-09-09,18.8217,18.862,18.2999,18.3296,33622409
2015-09-10,18.0346,18.197,17.9674,18.0492,51597830
2015-09-11,18.0661,18.2065,18.0121,18.197,28642389
2015-09-14,18.197,18.2032,17.9645,18.0938,24713936
2015-09-15,18.1501,18.2127,18.0286,18.1052,24373605
2015-09-16,18.1834,18.2293,18.0286,18.2097,19984381
2015-09-17,18.2127,18.3784,18.0606,18.1475,25341094
2015-09-18,17.944,18.0795,17.8065,17.829,45775808
2015-09-21,17.944,18.0153,17.8378,17.9368,25292659
2015-09-22,17.7977,17.9645,17.7082,17.8994,31265264
2015-09-23,17.9368,17.9951,17.7678,17.9368,20877249
2015-09-24,17.8349,18.0094,17.818,17.9674,24711710
2015-09-25,18.0346,18.1449,17.9079,17.9525,25447200
2015-09-28,17.9026,18.001,17.8687,17.9196,33374090
2015-09-29,17.944,18.0257,17.7977,17.9525,27141781
2015-09-30,18.1361,18.2791,17.9951,18.2514,28346817
2015-10-01,18.2293,18.2791,17.9788,18.0908,27841997
2015-10-02,17.9462,18.2912,17.8489,18.2912,25166189
2015-10-05,18.355,18.5556,18.3354,18.5416,22382402
2015-10-06,18.4491,18.5641,18.3465,18.4878,26327878
2015-10-07,18.5325,18.6787,18.5126,18.6787,25542197
2015-10-08,18.6429,18.8568,18.6207,18.8269,21224938
2015-10-09,18.8422,18.8647,18.7213,18.7719,23993479
2015-10-12,18.7666,18.8595,18.7422,18.8393,20048930
2015-10-13,18.781,18.8422,18.6517,18.7839,31469895
2015-10-14,18.7497,19.1278,16.8947,16.8972,287397699
2015-10-15,16.8042,17.0207,16.4977,16.7012,164319320
2015-10-16,16.74,16.7455,16.4296,16.5768,93060420
2015-10-19,16.5482,16.6921,16.467,16.5657,63256677
2015-10-20,16.5687,16.6084,16.4872,16.5381,37030704
2015-10-21,16.5511,16.6165,16.4872,16.5061,46673931
2015-10-22,16.5895,16.8777,16.5061,16.5794,51826943
