date,open,high,low,close,volume
2014-03-06,94.3386,95.7406,93.7497,94.5468,10689803
2014-03-07,94.9992,95.1926,94.4422,94.7482,3480163
2014-03-10,94.499,95.6918,94.3386,95.6918,2784926
2014-03-11,95.6729,95.8373,95.1158,95.7994,2637146
2014-03-12,95.5264,96.5477,95.3998,96.2109,2608545
2014-03-13,96.5856,96.6823,95.351,95.5453,3017755
2014-03-14,95.1826,95.9907,94.6046,94.7012,2746768
2014-03-17,95.3032,95.5951,94.6624,94.7112,2623521
2014-03-18,95.0959,95.2842,94.3486,95.048,2995483
2014-03-19,94.783,95.3998,93.9071,94.219,1958959
2014-03-20,94.2369,94.508,93.6291,94.4612,1686608
2014-03-21,95.5453,95.6918,94.5857,95.0282,5320532
2014-03-24,95.1158,95.1826,94.2469,94.6424,2996259
2014-03-25,95.0182,95.5951,94.9892,95.1248,2637495
2014-03-26,95.4317,95.6051,93.9071,93.926,2290249
2014-03-27,93.7975,94.2937,93.3689,93.5453,2446567
2014-03-28,93.7317,94.1712,92.805,93.2275,3348172
2014-03-31,93.3789,93.7596,93.1428,93.2445,2538586
2014-04-01,93.6929,93.9828,93.0989,93.3959,3074047
2014-04-02,93.4337,93.5364,92.6296,93.1279,3947377
2014-04-03,93.3023,93.6361,92.8927,93.2643,2789752
2014-04-04,93.4796,93.5275,92.3775,92.3974,3259992
2014-04-07,92.4532,92.7881,92.1474,92.511,3736292
2014-04-08,92.3217,94.1323,92.1652,94.0655,4627816
2014-04-09,94.1124,94.4422,93.6111,94.3674,3472891
2014-04-10,95.2842,95.5752,93.4697,93.5833,3958496
2014-04-11,93.0431,94.1612,93.0073,93.5833,3710932
2014-04-14,93.926,94.3386,93.1089,93.9928,3016982
2014-04-15,94.0018,94.3007,93.0531,93.5653,2551273
2014-04-16,94.1811,94.8746,93.7497,94.7382,2940396
2014-04-17,94.767,95.1995,94.4242,94.7482,1987141
2014-04-21,94.757,95.2653,94.6624,95.2653,2188010
2014-04-22,95.1826,95.3899,94.757,94.801,2772814
2014-04-23,94.7012,96.0197,94.6146,95.8552,2394466
2014-04-24,95.9519,96.2977,95.3032,96.0575,2322743
2014-04-25,95.913,96.2887,95.361,96.0375,2061911
2014-04-28,96.1243,97.344,96.1143,96.5378,3615580
2014-04-29,96.3355,96.8068,96.1721,96.3545,1892797
2014-04-30,96.0475,96.6633,95.8463,96.5946,1957042
2014-05-01,96.5946,96.8537,95.9807,96.5089,1398860
2014-05-02,96.9792,96.9792,96.0863,96.1621,1582306
2014-05-05,96.0097,96.0863,95.1248,95.624,1674367
2014-05-06,95.4317,95.624,94.1512,94.199,2329906
2014-05-07,94.199,94.3964,93.1797,93.5075,3534135
2014-05-08,94.3964,95.8841,94.3106,95.8173,3063207
2014-05-09,95.6529,96.5856,95.4516,96.3455,2340966
2014-05-12,96.6823,97.5752,96.5278,97.2772,2324173
2014-05-13,97.1228,97.334,96.9314,97.1038,1472495
2014-05-14,96.9314,97.2304,96.2109,96.4321,1498844
2014-05-15,96.1243,96.1621,95.1547,95.7895,2257908
2014-05-16,96.0765,96.9992,95.7994,96.8158,2561570
2014-05-19,96.3933,97.5752,96.2199,97.4406,2642144
2014-05-20,96.9792,97.2394,96.3066,96.4321,2539783
2014-05-21,96.4033,96.5856,95.624,95.9319,2045070
2014-05-22,95.9997,96.3066,95.8373,96.0953,1265609
2014-05-23,96.3734,96.4511,95.9219,96.2787,1317079
2014-05-27,96.3066,96.5179,95.1547,95.3809,3085108
2014-05-28,95.4895,96.2887,95.4616,95.6918,2854716
2014-05-29,95.9708,96.489,95.057,95.624,3554449
2014-05-30,95.9997,97.2304,95.4985,97.1816,3131255
2014-06-02,97.0181,97.2692,96.769,96.8826,1296095
2014-06-03,96.7102,97.1616,96.5477,96.749,1346190
2014-06-04,96.5657,97.5273,96.5477,97.3918,1549677
2014-06-05,97.9209,98.7789,97.7196,98.6135,3121543
2014-06-06,98.5637,99.0379,98.4521,99.028,1993046
2014-06-09,99.0778,99.5482,98.3623,98.6333,1931959
2014-06-10,98.2936,98.5935,97.882,98.0654,1300465
2014-06-11,97.4974,97.9109,97.1426,97.334,1333926
2014-06-12,97.2592,97.4784,96.3734,96.6823,1704289
2014-06-13,96.9015,96.9015,96.0475,96.5757,1468763
2014-06-16,96.5856,96.7022,96.2887,96.6823,1794750
2014-06-17,96.6633,96.9792,96.4421,96.6922,1798002
2014-06-18,96.8626,97.4206,96.3734,97.353,2523229
2014-06-19,97.2592,97.605,96.9692,97.353,1953171
2014-06-20,97.6618,97.6618,96.3933,96.6245,3541906
2014-06-23,96.4989,96.5856,95.9219,96.5179,1802456
2014-06-24,96.7979,97.5362,96.3833,97.3918,2276519
2014-06-25,97.1616,97.4974,96.8826,97.353,1419389
2014-06-26,97.334,97.5273,96.5557,96.8437,1495057
2014-06-27,96.8158,96.9504,96.3165,96.7301,2958018
2014-06-30,96.8238,97.2304,96.4033,96.4611,1659717
2014-07-01,96.7979,96.9015,96.2498,96.6823,1793117
2014-07-02,96.5378,97.0769,96.5378,96.9504,1339958
2014-07-03,97.0769,97.613,96.9892,97.4306,1165450
2014-07-07,97.4117,97.5273,97.047,97.4018,1882929
2014-07-08,97.4974,98.5247,97.2394,98.3623,3085956
2014-07-09,98.4521,99.1277,98.3623,99.0679,2771531
2014-07-10,98.6991,99.6976,98.6991,99.1894,2697994
2014-07-11,99.2392,99.3489,98.3524,99.1476,2005598
2014-07-14,99.2891,99.5482,98.5347,98.5935,2027364
2014-07-15,99.2691,99.3489,98.4121,98.9771,3139357
2014-07-16,99.1994,99.5182,98.8377,99.0081,1822799
2014-07-17,98.5835,98.7391,97.902,98.0913,1710191
2014-07-18,98.5537,98.9573,97.9309,98.9084,2566804
2014-07-21,98.6433,99.0679,98.1491,98.3125,1596146
2014-07-22,98.5148,99.1695,98.3623,98.7489,2105854
2014-07-23,98.6235,98.9174,98.5049,98.7879,1375151
2014-07-24,98.7091,99.3688,98.6633,99.2492,1610040
2014-07-25,99.0977,99.1595,98.3424,98.7489,1844414
2014-07-28,98.6533,98.8377,98.1112,98.3723,1669749
2014-07-29,99.9665,100.465,99.588,99.9066,3029662
2014-07-30,99.9266,100.036,98.6533,99.2891,2419499
2014-07-31,98.7391,99.4286,98.5148,98.7391,2948569
2014-08-01,99.1376,99.4186,98.6633,99.0379,2487382
2014-08-04,98.7489,99.4585,98.3623,99.2592,2004450
2014-08-05,98.6991,99.299,98.5247,99.1795,2141109
2014-08-06,99.0679,100.764,98.9573,100.455,3404441
2014-08-07,99.319,99.9765,98.6723,98.9573,3212054
2014-08-08,99.0977,100.306,98.9672,100.116,2773568
2014-08-11,100.306,100.405,99.7276,100.136,1467795
2014-08-12,99.7873,100.216,99.608,99.9865,1288187
2014-08-13,99.9765,100.066,99.3489,99.6976,1735423
2014-08-14,99.5681,100.216,99.3987,100.206,1271213
2014-08-15,100.744,100.744,98.9373,99.6278,2411745
2014-08-18,99.9765,100.525,99.9366,100.365,1476246
2014-08-19,100.306,101.422,100.186,101.312,2034326
2014-08-20,101.172,101.83,100.884,101.561,1532575
2014-08-21,101.452,102.398,101.402,102.179,1847841
2014-08-22,102.418,102.548,101.77,101.88,1672525
2014-08-25,102.308,102.498,101.75,101.98,1309579
2014-08-26,102.07,102.159,101.511,101.73,1658484
2014-08-27,102.149,102.149,101.492,101.84,1223958
2014-08-28,101.65,101.85,101.382,101.611,957545
2014-08-29,102.228,102.228,101.282,101.72,1246786
2014-09-02,101.641,102.179,101.551,102.129,1749876
2014-09-03,102.318,102.458,101.74,101.94,2266048
2014-09-04,102.956,105.168,102.956,105.148,5295806
2014-09-05,105.038,106.742,104.75,106.722,3470494
2014-09-08,106.762,106.982,106.085,106.374,2449258
2014-09-09,105.976,106.284,105.626,105.956,1786398
2014-09-10,106.134,106.284,105.726,105.996,1208198
2014-09-11,105.706,106.314,105.537,105.796,1798955
2014-09-12,105.866,106.076,105.028,105.318,1902670
2014-09-15,105.478,106.314,105.388,105.596,1922971
2014-09-16,105.498,106.534,105.448,106.234,2005119
2014-09-17,106.304,106.334,105.566,105.866,1897553
2014-09-18,106.036,106.544,105.816,106.274,1668438
2014-09-19,106.384,106.952,106.264,106.284,3593501
2014-09-22,106.264,106.284,105.478,105.706,1730582
2014-09-23,105.816,105.846,105.188,105.438,1860772
2014-09-24,105.596,107.33,105.478,107.201,2471816
2014-09-25,107.092,107.162,105.498,105.556,2166522
2014-09-26,105.358,105.566,104.46,105.458,2434841
2014-09-29,105.028,105.498,104.81,105.278,1393986
2014-09-30,104.88,105.498,104.8,105.278,1983816
2014-10-01,105.218,105.576,104.53,104.79,1680088
2014-10-02,104.998,106.036,104.84,105.676,1840233
2014-10-03,106.026,107.221,105.866,106.802,2107463
2014-10-06,107.211,107.241,105.786,106.036,2270709
2014-10-07,105.298,105.706,104.79,105.238,2778986
2014-10-08,107.769,108.317,106.842,108.128,5079399
