date,open,high,low,close,volume
2014-07-29,46.9804,46.9804,46.4312,46.5913,16989809
2014-07-30,46.891,47.1002,46.5678,46.8065,14874379
2014-07-31,46.5992,46.6218,45.8103,45.8192,20084307
2014-08-01,45.598,45.6766,44.4712,44.872,30100725
2014-08-04,45.215,45.2728,44.764,45.0086,17047460
2014-08-05,44.8328,44.9684,44.1746,44.543,21225056
2014-08-06,44.4044,45.043,44.3572,44.6766,15345904
2014-08-07,44.991,45.043,44.2374,44.4221,14781036
2014-08-08,44.4044,44.7807,44.206,44.764,15347485
2014-08-11,44.9232,44.9536,44.6274,44.7454,11411717
2014-08-12,44.6766,44.931,44.597,44.7708,14209540
2014-08-13,44.9988,45.1608,44.8976,45.0636,8834661
2014-08-14,45.1058,45.2886,45.0498,45.2728,10415671
2014-08-15,45.4782,45.6826,44.8042,45.0882,16019036
2014-08-18,45.1746,45.6296,45.096,45.4704,11178403
2014-08-19,45.7651,45.8594,45.5578,45.7336,11378605
2014-08-20,45.6226,45.9616,45.598,45.7956,10199154
2014-08-21,45.8103,46.6935,45.7651,46.4803,16040329
2014-08-22,46.4312,46.9421,46.3438,46.4734,12871945
2014-08-25,46.8821,47.5374,46.7632,47.1444,17616515
2014-08-26,47.3203,47.6327,47.1867,47.4618,12939054
2014-08-27,47.5502,47.6327,47.2957,47.3449,14361650
2014-08-28,47.0757,47.169,46.7269,46.999,11436831
2014-08-29,47.1444,47.396,47.0619,47.2368,11200099
2014-09-02,47.2437,47.4382,46.9912,47.4107,10922651
2014-09-03,47.6867,47.9658,47.2437,47.4303,14841747
2014-09-04,47.3773,47.7811,47.2181,47.4382,12348147
2014-09-05,47.3704,47.6003,47.0531,47.6003,12083824
2014-09-08,47.5453,47.8469,47.4618,47.5816,10182295
2014-09-09,47.3773,47.4176,46.7024,46.9264,18714010
2014-09-10,46.9912,47.3203,46.8144,47.0531,11525876
2014-09-11,47.0167,47.5453,46.8517,47.4814,14434665
2014-09-12,47.5138,47.9972,47.4716,47.6966,18088935
2014-09-15,47.4962,47.6602,47.2368,47.6229,13449231
2014-09-16,47.4382,47.8312,47.3704,47.6602,13782371
2014-09-17,47.6327,48.1407,47.5286,47.9147,18995008
2014-09-18,48.1013,48.7841,48.1013,48.7183,21362485
2014-09-19,49.0523,49.1407,48.4511,48.5562,23585901
2014-09-22,48.4177,48.8245,48.3087,48.3931,16630126
2014-09-23,48.3253,48.7841,48.2801,48.4177,18043171
2014-09-24,48.6053,48.9747,48.4815,48.9679,17268385
2014-09-25,48.8559,48.8627,47.787,47.787,20574315
2014-09-26,47.9324,48.3685,47.9235,48.1151,15038318
2014-09-29,47.6966,48.0699,47.4539,47.9324,13460843
2014-09-30,47.9923,48.2585,47.7722,47.8616,18097710
2014-10-01,47.8616,47.9923,47.4539,47.4883,23908874
2014-10-02,47.3095,47.5826,46.8772,47.0668,30706090
2014-10-03,47.3851,48.3067,47.2358,48.232,22904220
2014-10-06,48.6132,48.6309,47.9943,48.1367,14475054
2014-10-07,47.9275,47.9275,47.3439,47.4097,18173832
2014-10-08,47.4814,48.3381,47.335,48.3145,19795927
2014-10-09,48.2546,48.2546,47.1052,47.2574,23992547
2014-10-10,47.2172,47.8499,46.8016,46.8104,20865303
2014-10-13,46.7918,47.3095,46.4813,46.5196,21448163
2014-10-14,45.2974,46.8104,44.8406,46.386,36376992
2014-10-15,45.6089,45.8978,43.4023,44.4172,47338226
2014-10-16,43.7953,44.7778,43.4151,44.0576,39967803
2014-10-17,44.5842,45.4174,44.4496,44.9526,25231559
2014-10-20,44.872,45.3957,44.8484,45.2974,13512273
2014-10-21,45.7769,46.4008,45.656,46.3359,17528239
2014-10-22,46.4174,46.6022,45.9439,45.9528,17191240
2014-10-23,46.4882,46.8704,46.3438,46.44,15804913
2014-10-24,46.5196,47.0148,46.3938,46.9853,17200274
2014-10-27,46.7515,47.0226,46.5933,46.9038,13861281
2014-10-28,47.0904,47.7437,47.0403,47.6985,17034022
2014-10-29,47.671,47.8184,46.9951,47.4225,20898236
2014-10-30,47.1415,47.7369,47.1278,47.505,18390209
2014-10-31,48.0876,48.4245,47.8872,48.3755,22942534
2014-11-03,48.6211,48.9109,48.2782,48.6987,14804567
2014-11-04,48.0974,48.287,47.5286,48.1917,19121623
2014-11-05,48.6309,48.9777,48.3067,48.9109,17582390
2014-11-06,48.8579,49.0405,48.4943,48.9777,13027438
2014-11-07,48.849,49.2351,48.6819,49.1663,15483183
2014-11-10,48.9934,49.5357,48.9521,49.5357,13501009
2014-11-11,49.3609,49.5023,49.0249,49.0867,15672481
2014-11-12,48.3313,48.6643,48.176,48.4433,21526981
2014-11-13,48.3921,48.4943,47.9884,48.176,15302957
2014-11-14,48.1917,48.4875,48.1367,48.2193,8504077
2014-11-17,47.9943,48.4157,47.9039,48.2969,11273904
2014-11-18,48.2693,48.6485,48.1534,48.4157,11124119
2014-11-19,48.3509,48.6211,48.1102,48.4707,11511633
2014-11-20,48.1534,48.1917,47.7899,48.0876,13648033
2014-11-21,48.8254,48.849,48.232,48.3509,15428084
2014-11-24,48.5553,49.0337,48.5553,48.7596,10420503
2014-11-25,48.9177,48.9177,47.951,48.232,18506299
2014-11-26,48.4491,48.4491,48.1534,48.2635,9537474
2014-11-28,48.3145,48.4433,48.0149,48.119,8450938
2014-12-01,47.8872,48.1603,47.6327,47.9943,15967115
2014-12-02,47.9982,48.9433,47.9943,48.8579,15685360
2014-12-03,48.7596,49.2851,48.6397,49.2253,15146859
2014-12-04,48.8715,49.2469,48.6643,49.0955,14429967
2014-12-05,49.5995,50.4376,49.4955,50.1517,25092521
2014-12-08,50.0711,50.5201,49.7981,50.1271,19422532
2014-12-09,49.4061,50.2705,49.24,49.9503,24599569
2014-12-10,49.7213,49.7843,48.287,48.5365,37031758
2014-12-11,48.9256,49.6399,48.8814,48.9031,21108576
2014-12-12,48.4157,48.9689,47.9599,48.0218,21758381
2014-12-15,48.5553,48.6397,47.0226,47.3193,24016341
2014-12-16,46.7308,47.8783,46.4813,46.7367,25842662
2014-12-17,46.8497,47.8577,46.663,47.8096,22324200
2014-12-18,48.5031,49.1741,48.3421,49.1741,22720414
2014-12-19,49.1123,49.8707,49.0867,49.5357,28450167
2014-12-22,49.6969,49.8569,49.2773,49.5445,21342788
2014-12-23,49.6319,50.3669,49.5357,49.9759,16943539
2014-12-24,50.2087,50.2883,49.8059,49.9759,9275697
2014-12-26,50.1271,50.3039,49.9209,50.0329,7609393
2014-12-29,49.9267,50.6655,49.7931,50.359,13253627
2014-12-30,50.1684,50.6135,50.0475,50.5113,9399110
2014-12-31,50.6311,50.7844,50.0555,50.0555,23164936
2015-01-02,50.4111,50.6861,49.967,50.3059,15648523
2015-01-05,49.9581,50.1369,48.4845,48.7429,24968336
2015-01-06,48.8155,48.904,46.9735,47.4804,36116247
2015-01-07,48.2143,48.2143,47.2329,47.5512,29618398
2015-01-08,48.2753,49.0259,48.2753,48.6122,21079929
2015-01-09,48.8824,48.9355,47.731,47.7673,19124489
2015-01-12,47.7251,47.8194,46.9087,47.3606,19195894
2015-01-13,47.7074,48.0591,46.9863,47.3684,26885208
2015-01-14,45.8122,45.887,44.4918,45.7336,61615250
2015-01-15,44.8642,45.5726,43.8729,44.2698,52738940
2015-01-16,44.0016,45.0794,43.9888,45.0272,36481340
2015-01-20,45.1138,45.3976,44.6146,44.8475,29018359
2015-01-21,44.6392,45.4192,44.43,44.99,27036851
2015-01-22,45.3898,46.4754,45.042,46.3604,39034186
2015-01-23,46.4656,46.5864,45.6128,45.6286,19202052
2015-01-26,45.4124,45.878,45.2414,45.7012,15618796
2015-01-27,45.1226,45.5726,44.8878,45.2414,18906465
2015-01-28,45.5794,45.6286,44.0724,44.0724,28662711
2015-01-29,44.4918,44.99,44.0174,44.816,25331904
2015-01-30,44.2698,44.6795,43.7698,43.7776,33468439
2015-02-02,43.8946,44.8014,43.6882,44.653,25224880
2015-02-03,45.0272,45.7091,44.9762,45.66,23368580
2015-02-04,45.3358,45.942,45.3054,45.3898,18550562
2015-02-05,45.774,45.9194,45.4498,45.7012,14028993
2015-02-06,46.4882,47.28,46.3202,46.6041,31321175
2015-02-09,46.2239,46.7702,46.0726,46.5442,17853544
2015-02-10,47.0285,47.2633,46.7328,47.0639,20331588
2015-02-11,46.7397,47.2152,46.5638,46.9863,16222964
2015-02-12,47.4372,48.0689,47.1336,47.953,28833176
2015-02-13,47.8665,48.4767,47.7673,48.0335,20470577
2015-02-17,47.783,48.4128,47.7516,48.3813,19016752
2015-02-18,48.1318,48.1642,47.5915,47.7919,17736471
2015-02-19,47.618,47.8813,47.3331,47.6799,13983028
2015-02-20,47.4608,48.2143,46.9735,48.1407,19102437
2015-02-23,47.898,47.9215,47.3331,47.7752,20885854
2015-02-24,48.5012,49.3077,48.3627,48.9619,28493371
2015-02-25,48.9109,49.3255,48.904,49.2183,22742336
2015-02-26,49.1329,49.6703,49.0347,49.5711,19185740
2015-02-27,49.2429,49.8491,49.2105,49.3333,18913780
2015-03-02,49.2979,49.7755,49.1329,49.7233,16207532
2015-03-03,49.6537,49.9021,49.5063,49.8855,17027766
2015-03-04,49.6221,50.0475,49.3854,50.0171,20653536
2015-03-05,50.0171,50.0957,49.5877,49.911,13578883
2015-03-06,50.0407,50.6075,48.9443,49.0179,28221971
2015-03-09,48.9787,49.6123,48.9443,49.5063,16150514
2015-03-10,48.9109,49.1143,48.2674,48.2674,20319757
2015-03-11,48.4049,48.8254,48.2674,48.4933,16168029
2015-03-12,48.904,49.4709,48.8254,48.904,22559465
2015-03-13,49.4188,49.7981,48.6476,49.1063,20504100
2015-03-16,49.5151,49.8491,49.3077,49.7911,18860280
2015-03-17,49.3775,49.6369,49.0415,49.5967,14556627
2015-03-18,49.4188,49.9503,49.1771,49.7097,19500018
2015-03-19,49.5651,49.6301,48.9109,49.2665,14314896
2015-03-20,49.3647,49.9915,49.2282,49.7097,22817349
2015-03-23,49.7017,49.9759,49.2037,49.2183,18773323
2015-03-24,49.0651,49.2979,48.6643,48.6731,15066310
2015-03-25,48.7261,48.8155,47.9727,47.9903,18572081
2015-03-26,47.8665,48.1318,47.394,47.9304,17440054
2015-03-27,47.8891,48.1239,47.4962,47.9393,14603212
2015-03-30,49.0179,49.4777,48.793,49.072,25659783
2015-03-31,48.8824,49.0563,48.6387,48.7665,21548262
2015-04-01,48.9453,49.0828,48.402,48.5808,22336222
2015-04-02,48.68,49.1889,48.6201,49.0435,15669107
2015-04-06,48.5601,49.2321,48.3401,49.0033,14839233
2015-04-07,49.5543,49.8383,49.3107,49.3107,14197423
2015-04-08,49.4827,49.8855,49.3805,49.4739,14479764
2015-04-09,49.6507,49.9021,49.2921,49.8127,14471498
2015-04-10,49.5947,50.0633,49.5947,49.9975,12179198
2015-04-13,49.9503,50.4611,49.8383,50.2991,19088552
2015-04-14,51.0182,51.5477,50.8414,51.087,41679226
2015-04-15,51.1165,52.2532,51.0624,52.0311,35445724
2015-04-16,51.8936,52.0842,51.588,51.7138,20534452
2015-04-17,51.255,51.3768,50.6399,50.9229,24953188
2015-04-20,51.2393,51.477,51.1656,51.2481,15740197
2015-04-21,51.3208,51.5389,50.3482,50.4945,18491806
2015-04-22,50.7677,51.1744,50.2667,51.0035,17874233
2015-04-23,50.9651,51.2245,50.7284,50.8915,15858527
2015-04-24,50.751,50.9229,50.5181,50.7284,11843456
2015-04-27,50.8109,51.1744,50.4945,50.5181,13754784
2015-04-28,50.6479,50.8719,50.0564,50.8541,15187997
2015-04-29,50.6969,51.7737,50.6125,51.5389,21720081
2015-04-30,51.5291,51.7649,50.9877,51.2629,20781742
2015-05-01,51.6195,51.756,51.3208,51.5477,14364878
2015-05-04,51.6028,52.5705,51.5733,52.4506,18476112
2015-05-05,52.2787,52.934,52.1009,52.1854,21832498
2015-05-06,52.2866,52.7306,51.3945,51.7993,22317850
2015-05-07,51.5959,52.3475,51.255,52.2698,18557846
2015-05-08,52.6471,53.2022,52.3475,53.0725,20734599
2015-05-11,52.8848,53.1934,52.7394,53.0381,17028862
2015-05-12,52.9252,53.1118,52.4762,52.9644,15748742
2015-05-13,53.0116,53.1835,52.7238,53.097,14652987
2015-05-14,53.3466,53.6286,53.2494,53.5224,14629820
2015-05-15,53.5912,53.6128,53.0283,53.3869,13761730
2015-05-18,53.324,53.9233,53.324,53.823,12970302
2015-05-19,54.106,54.447,53.945,54.3006,17625376
2015-05-20,54.2564,54.3182,53.8084,53.8732,15358518
2015-05-21,53.5991,54.0334,53.493,54.0108,15961196
2015-05-22,53.994,54.1572,53.7454,53.8644,11472478
2015-05-26,53.6452,53.718,52.9252,53.264,19215195
2015-05-27,53.4448,54.0108,53.3398,53.8644,13529209
2015-05-28,53.773,53.8084,53.273,53.6452,14558171
2015-05-29,53.6286,53.661,52.9644,53.3064,17659565
2015-06-01,53.4763,54.0196,53.4586,53.551,14683822
2015-06-02,53.378,53.7996,53.1422,53.5008,15775027
2015-06-03,53.8732,54.4018,53.7032,54.052,15952310
2015-06-04,53.7366,54.334,53.493,53.7534,17107347
2015-06-05,54.5766,54.9726,54.3006,54.6356,25668793
2015-06-08,54.668,54.7407,54.1424,54.2042,17965474
2015-06-09,54.2132,54.5148,53.8644,54.4372,16367105
2015-06-10,54.7476,55.51,54.6748,55.3134,21568208
2015-06-11,55.51,55.6563,55.227,55.5286,16955157
2015-06-12,55.3557,55.5434,54.999,55.3056,14540230
2015-06-15,54.7632,55.2752,54.5383,55.0954,17377719
2015-06-16,54.9204,55.5286,54.7967,55.4078,14429049
2015-06-17,55.4323,55.6563,55.1386,55.2192,17920066
2015-06-18,55.3468,55.7654,55.0256,55.7369,20681534
2015-06-19,55.4775,55.6475,55.0433,55.17,26662418
